Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
294881,1.01,-0.00,-0.02,29.89,2.21,0.73,0.02
294986,1.02,-0.00,-0.01,29.89,2.31,0.71,0.11
295091,1.03,0.01,-0.02,29.94,2.37,0.76,0.17
295195,1.05,0.01,-0.02,29.89,2.31,0.69,0.23
295300,1.01,-0.00,-0.02,29.89,2.31,0.62,0.02
295404,1.04,0.01,-0.01,29.94,2.28,0.81,0.24
295508,1.03,0.02,-0.01,29.94,2.22,0.63,0.05
295613,1.05,0.01,-0.02,29.89,2.17,0.72,0.07
295718,1.01,-0.00,-0.02,29.89,2.37,0.70,0.23
295823,1.00,0.00,-0.02,29.94,2.20,0.64,0.12
295927,1.05,0.01,-0.01,29.94,2.47,0.76,0.08
296032,1.04,0.00,-0.01,29.99,1.96,0.62,-0.02
296136,1.02,0.00,-0.02,29.99,2.33,0.66,0.01
296241,1.00,0.00,-0.01,29.99,2.36,0.71,0.15
296345,1.04,0.01,-0.02,29.94,2.33,0.85,0.08
296451,1.04,0.01,-0.01,29.85,2.17,0.69,0.06
296555,1.02,0.00,-0.02,29.99,2.26,0.62,0.18
296659,1.00,-0.01,-0.02,29.89,2.10,0.68,0.24
296764,1.01,0.00,-0.01,29.94,2.22,0.73,0.22
296868,1.01,-0.00,-0.02,29.94,2.40,0.79,0.23
296973,1.01,-0.01,-0.01,29.89,2.40,0.87,0.04
297078,1.02,0.00,-0.02,29.99,2.57,0.51,0.11
297183,1.02,-0.00,-0.02,29.99,2.27,0.90,0.24
297287,1.02,0.00,-0.01,30.04,2.24,0.58,-0.02
297392,1.00,-0.00,-0.01,29.94,2.21,0.64,0.11
297496,1.01,0.00,-0.02,29.89,2.20,0.66,0.06
297601,1.00,-0.01,-0.02,29.80,2.11,0.70,0.08
297705,1.03,-0.00,-0.01,29.94,2.14,0.63,0.16
297810,1.01,-0.00,-0.02,29.94,2.29,0.87,0.10
297915,1.01,-0.01,-0.01,29.99,2.37,0.74,0.11
298019,1.04,0.01,-0.02,29.89,2.08,0.65,0.11
298124,1.02,0.01,-0.01,29.94,2.32,0.63,0.02
298228,1.04,0.01,-0.01,29.89,2.30,0.73,0.09
298333,1.01,0.01,-0.02,29.99,2.31,0.41,0.12
298437,1.05,0.01,-0.01,29.85,2.21,0.62,-0.06
298543,1.02,0.00,-0.02,29.94,2.40,0.60,0.10
298647,1.01,-0.00,-0.02,29.89,2.27,0.73,0.07
298752,1.04,0.01,-0.02,29.89,2.26,0.65,0.14
298856,1.00,-0.00,-0.02,29.94,2.27,0.66,0.10
298960,1.03,0.00,-0.01,29.94,2.37,0.70,0.20
299065,1.03,0.01,-0.02,29.89,2.40,0.72,0.06
299169,1.02,0.00,-0.01,29.99,2.21,0.84,0.08
299275,1.05,0.01,-0.02,29.89,2.18,0.47,-0.04
299379,1.03,0.00,-0.02,29.94,2.13,0.79,0.15
299484,1.03,0.00,-0.01,29.89,2.40,0.63,0.07
299588,1.05,0.02,-0.01,29.89,2.24,0.76,0.02
299693,1.04,0.01,-0.01,29.85,2.35,0.56,-0.08
299797,1.05,0.01,-0.01,29.89,2.26,0.74,-0.07
299901,1.03,0.01,-0.02,29.89,2.19,0.85,0.02
300007,1.03,0.00,-0.02,29.89,2.31,0.74,0.05
300111,1.01,0.01,-0.02,29.85,2.29,0.89,0.05
300216,1.00,-0.00,-0.03,29.85,2.33,0.76,0.07
300320,1.01,0.01,-0.02,29.99,2.21,0.71,-0.15
300425,1.01,0.00,-0.01,29.94,2.15,0.76,-0.02
300529,1.01,0.01,-0.02,29.94,2.15,0.53,-0.13
300634,1.00,-0.00,-0.01,29.89,2.20,0.60,0.06
300739,1.04,0.02,-0.00,29.89,2.24,0.69,0.14
300844,1.02,-0.00,-0.01,29.85,2.16,0.92,0.07
300948,1.01,-0.00,-0.01,29.94,2.34,0.64,0.08
301052,1.04,0.01,-0.02,29.99,2.18,0.69,0.15
301157,1.03,0.01,-0.02,29.94,2.26,0.69,0.02
301261,1.00,-0.00,-0.01,29.94,2.11,0.59,0.05
301367,1.01,-0.00,-0.01,29.94,2.18,0.73,0.13
301471,1.00,-0.00,-0.02,29.99,2.27,0.72,-0.11
301576,1.00,0.01,-0.02,29.94,2.21,0.82,0.24
301680,1.04,0.01,-0.02,29.94,2.30,0.79,0.09
301785,1.05,0.02,-0.02,29.94,2.09,0.78,-0.09
301889,1.02,-0.00,-0.02,29.89,2.39,0.63,-0.07
301993,1.04,0.01,0.00,29.94,2.31,0.78,-0.02
302099,1.02,0.00,-0.02,29.94,2.27,0.76,0.05
302203,1.05,0.00,-0.01,29.99,2.44,0.55,0.09
302308,1.01,0.01,-0.02,29.99,2.18,0.79,0.05
302412,1.00,-0.01,-0.01,29.94,2.38,0.73,0.08
302517,1.02,0.00,-0.02,29.89,2.45,0.76,0.04
302621,1.03,0.01,-0.02,29.89,2.35,0.56,0.10
302726,1.02,0.00,-0.02,29.94,2.32,0.80,0.20
302831,1.05,0.00,-0.01,29.85,2.26,0.70,0.04
302936,1.02,0.00,-0.02,29.89,2.24,0.53,0.21
303040,1.01,-0.00,-0.01,29.89,2.19,0.79,-0.03
303144,1.01,0.01,-0.01,29.89,2.32,0.75,0.13
303249,1.04,0.01,-0.00,29.85,2.26,0.89,0.12
303353,1.04,0.01,-0.02,29.94,2.33,0.69,0.18
303458,1.00,-0.00,-0.02,29.99,2.24,0.90,0.15
303563,1.04,0.01,-0.02,29.85,2.08,0.69,0.03
303668,1.02,0.00,-0.02,29.94,2.43,0.82,0.03
303772,1.01,-0.00,-0.02,29.89,2.32,0.79,0.11
303877,1.01,0.01,-0.01,29.89,2.21,0.76,0.12
303981,1.05,0.01,-0.02,29.85,2.33,0.83,0.00
304086,1.00,0.00,-0.02,29.94,2.15,0.69,0.31
304190,1.05,0.01,-0.02,29.89,2.24,0.61,0.14
304295,1.03,0.01,-0.02,29.94,2.24,0.65,0.01
304400,1.05,0.01,-0.02,29.94,2.34,0.63,-0.08
304504,1.00,0.00,-0.01,29.89,2.25,0.85,0.11
304609,1.04,0.01,-0.01,29.89,2.32,0.76,0.05
304713,1.03,0.00,-0.02,29.94,2.37,0.80,0.09
304818,1.03,0.01,-0.01,29.94,2.32,0.66,0.03
304922,1.05,0.01,-0.02,29.89,2.30,0.73,0.05
305028,1.01,-0.00,-0.00,29.89,2.26,0.92,0.18
305132,1.05,0.01,-0.02,29.85,2.44,0.80,0.00
305236,1.05,0.01,-0.02,29.85,2.30,0.86,0.04
305341,1.01,0.00,-0.01,29.89,2.37,0.66,0.07
305445,1.00,0.00,-0.02,29.89,2.31,0.70,0.04
305550,1.00,0.00,-0.01,29.89,2.13,0.69,0.02
305654,1.03,0.01,-0.02,29.94,2.24,0.98,0.02
305760,1.02,0.01,-0.02,29.94,2.47,0.76,0.08
305864,1.05,0.01,-0.01,30.08,2.27,0.65,0.08
305969,1.04,0.01,-0.02,29.89,2.07,0.79,0.11
306073,1.02,0.00,-0.02,29.99,2.27,0.77,0.12
306178,1.05,0.01,-0.00,29.85,2.64,0.64,0.11
306282,1.02,-0.00,-0.00,29.89,2.37,0.56,-0.04
306386,1.01,-0.00,-0.02,29.80,2.40,0.54,0.09
306492,1.05,0.02,-0.02,29.89,2.37,0.84,-0.04
306596,1.02,-0.00,-0.01,29.94,2.39,0.64,0.02
306701,1.03,-0.00,-0.01,29.89,2.15,0.74,0.04
306805,1.01,-0.01,-0.02,29.99,2.33,0.62,0.11
306910,1.01,0.00,-0.02,29.85,2.21,0.69,0.10
307014,1.00,-0.00,-0.02,29.85,2.35,0.73,-0.05
307119,1.02,0.00,-0.01,29.85,2.22,0.60,0.10
307224,1.01,0.00,-0.01,29.99,2.09,0.63,0.15
307329,1.01,-0.00,-0.01,29.89,2.12,0.69,-0.01
307433,1.03,-0.00,-0.02,29.89,2.27,0.70,-0.02
307537,1.04,0.01,-0.01,29.94,2.42,0.83,0.26
307642,1.03,0.01,-0.01,29.94,2.37,0.80,0.04
307746,1.04,0.01,-0.01,29.85,2.26,0.73,0.13
307851,1.02,0.00,-0.02,29.89,2.34,0.54,0.10
307956,1.02,0.01,-0.01,29.89,2.39,0.73,0.18
308061,1.01,0.00,-0.02,29.80,2.28,0.69,0.18
308165,1.04,0.01,-0.01,29.89,2.27,0.90,-0.05
308270,1.04,0.01,-0.02,29.94,2.12,0.69,0.21
308374,1.00,-0.00,-0.01,29.85,2.41,0.79,0.06
308478,1.01,0.01,-0.02,29.80,2.37,0.89,0.23
308583,1.01,-0.00,-0.01,29.99,2.31,0.71,0.18
308688,1.03,0.01,-0.02,29.85,2.40,0.63,0.08
308793,1.04,0.01,-0.02,29.75,2.29,0.78,-0.05
308897,1.01,-0.00,-0.01,29.89,2.34,0.73,0.15
309002,1.02,0.00,-0.02,29.89,2.33,0.79,-0.05
309106,1.00,0.00,-0.02,29.94,2.22,0.74,0.12
309211,1.05,0.00,-0.02,29.94,2.32,0.87,0.21
309316,1.03,0.00,-0.01,29.89,2.18,0.60,0.00
309421,1.01,0.00,-0.01,29.80,2.22,0.89,0.15
309525,1.01,-0.00,-0.01,29.99,2.09,0.86,0.10
309629,1.01,0.00,-0.01,29.85,2.30,0.66,0.11
309734,1.01,0.00,-0.02,29.80,2.24,0.92,-0.03
309838,1.01,-0.00,-0.01,29.80,2.42,0.70,-0.08
309943,1.00,-0.00,-0.01,29.85,2.50,0.74,0.00
310047,1.02,0.01,-0.01,29.85,2.30,0.68,0.10
310153,1.04,0.00,-0.01,29.85,2.27,0.71,0.14
310257,1.01,0.01,-0.02,29.89,2.19,0.58,0.12
310362,1.00,-0.01,-0.02,29.80,2.34,0.70,-0.08
310466,1.01,0.00,-0.01,29.80,2.22,0.92,0.18
310571,1.00,-0.00,-0.01,29.94,2.22,0.62,0.08
310675,1.03,-0.00,-0.01,29.89,2.31,1.03,0.27
310779,1.04,0.01,-0.01,29.89,2.37,0.69,0.05
310885,1.01,0.00,-0.03,29.94,2.21,0.77,0.16
310989,1.04,0.01,-0.02,29.85,2.11,0.54,0.14
311094,1.03,0.00,-0.02,29.85,2.44,0.61,0.24
311198,1.03,0.01,-0.02,29.80,2.24,0.67,0.27
311303,1.04,0.02,-0.01,29.94,2.40,0.65,-0.01
311407,1.02,0.00,-0.00,29.85,2.09,0.93,0.10
311512,1.03,0.01,-0.02,29.89,2.44,0.69,0.14
311617,1.02,0.01,-0.01,29.89,2.39,0.63,0.22
311721,1.03,0.01,-0.01,29.85,2.21,0.73,-0.05
311826,1.03,0.01,-0.01,29.94,2.22,0.71,0.08
311930,1.03,0.01,-0.01,29.85,2.19,0.68,0.09
312035,1.03,0.01,-0.02,29.99,2.51,0.55,-0.01
312139,1.04,0.00,-0.01,29.89,2.39,0.80,0.11
312245,1.02,0.01,-0.01,29.85,2.20,0.79,0.17
312349,1.03,0.01,-0.01,29.94,2.21,0.73,0.15
312454,1.00,-0.01,-0.01,29.80,2.10,0.66,0.27
312558,1.05,0.01,-0.02,29.94,2.21,0.69,0.14
312663,1.01,-0.00,-0.02,29.85,2.15,0.72,0.12
312767,1.02,-0.00,-0.01,29.99,2.21,0.77,0.09
312871,1.02,0.01,-0.01,29.80,2.18,0.73,-0.05
312977,0.99,-0.00,-0.01,29.85,2.34,0.72,0.03
313081,1.01,-0.01,-0.02,29.94,2.24,0.76,0.33
313186,1.01,0.00,-0.02,29.80,2.30,0.75,0.04
313290,1.01,0.01,-0.01,29.80,2.23,0.99,0.16
313395,1.02,-0.00,-0.02,29.85,2.21,0.92,0.08
313499,1.00,0.00,-0.01,29.89,2.34,0.54,0.09
313604,1.03,0.00,-0.01,29.89,2.24,0.76,0.24
313709,1.01,-0.00,-0.01,29.89,2.21,0.60,0.11
313814,1.03,0.00,-0.02,29.89,2.18,0.87,0.10
313918,1.04,0.00,-0.01,29.94,2.20,0.73,0.18
314022,1.04,0.01,-0.02,29.89,2.23,0.73,-0.04
314127,1.02,0.02,-0.01,29.80,2.51,0.77,0.19
314231,1.01,0.00,-0.02,29.85,2.28,0.66,0.23
314336,1.01,-0.00,-0.02,29.89,2.19,0.63,0.27
314441,1.04,0.00,-0.01,29.89,2.25,0.63,0.15
314546,1.04,0.01,-0.02,29.89,2.23,0.79,0.16
314650,1.03,0.01,-0.01,29.85,2.32,0.59,-0.04
314755,1.04,0.01,-0.02,29.89,2.21,0.79,0.13
314859,1.01,-0.00,-0.01,29.80,2.51,0.70,0.22
314963,1.04,0.01,-0.02,29.85,2.21,0.61,0.13
315069,1.01,-0.00,-0.02,29.94,2.40,0.61,0.00
315173,1.02,0.02,-0.01,29.80,2.34,0.71,0.06
315278,1.05,0.01,-0.02,29.89,2.18,0.63,0.11
315382,1.03,-0.00,-0.02,29.85,2.49,0.69,0.04
315487,1.05,0.01,-0.01,29.85,2.41,0.68,0.11
315591,1.00,-0.00,-0.02,29.89,2.18,0.65,0.11
315696,1.02,0.00,-0.01,29.94,2.29,0.63,-0.07
315801,1.02,0.00,-0.01,29.85,2.23,0.91,0.05
315906,1.05,0.01,-0.02,29.89,2.26,0.67,-0.07
316010,1.02,0.00,-0.01,29.89,2.21,0.82,0.06
316114,1.01,-0.01,-0.01,29.75,2.32,0.86,0.02
316219,1.01,0.00,-0.01,29.85,2.26,0.53,0.15
316323,1.00,-0.00,-0.02,29.89,2.35,0.82,-0.07
316428,1.01,0.00,-0.01,29.94,2.21,0.79,0.22
316533,1.04,0.01,-0.01,29.94,2.24,0.69,-0.01
316638,1.05,0.01,0.00,29.89,2.39,0.60,0.05
316742,1.04,0.01,-0.02,29.89,2.34,0.76,0.08
316847,1.04,0.00,-0.01,29.85,2.21,0.84,0.15
316951,1.02,0.00,-0.02,29.85,2.18,0.77,0.02
317056,1.04,0.01,-0.02,29.80,2.27,0.76,0.31
317160,1.03,0.00,-0.01,29.89,2.35,0.56,-0.04
317265,1.04,0.01,-0.02,29.94,2.24,0.79,0.11
317370,1.01,-0.00,-0.01,29.85,2.40,0.67,0.17
317474,1.01,0.00,-0.02,29.89,2.44,0.66,0.06
317579,1.01,-0.00,-0.01,29.99,2.47,0.72,0.19
317683,1.04,0.02,-0.02,29.85,2.54,0.53,0.07
317788,1.05,0.01,-0.03,29.80,2.34,0.70,0.06
317892,1.04,0.02,-0.01,29.89,2.23,0.68,0.08
317998,1.04,0.00,-0.02,29.85,2.48,0.62,-0.02
318102,1.00,0.00,-0.02,29.85,2.50,0.86,0.00
318206,1.03,0.01,-0.01,29.85,2.47,0.79,0.05
318311,1.04,0.01,-0.00,29.89,2.34,0.62,0.11
318415,1.01,0.00,-0.01,29.80,2.22,0.82,0.16
318520,1.00,-0.01,-0.02,29.94,2.38,0.84,0.14
318624,1.00,0.01,-0.01,29.85,2.21,0.66,0.21
318730,1.03,0.01,-0.01,29.99,2.25,0.75,0.15
318834,1.01,0.01,-0.02,29.94,2.24,0.64,0.07
318939,1.04,0.01,-0.02,29.89,2.14,0.79,0.22
319043,1.01,0.00,-0.01,29.89,2.34,0.76,-0.02
319148,1.01,0.00,-0.01,29.89,2.30,0.73,0.10
319252,1.04,0.01,-0.02,29.85,2.24,0.71,0.18
319356,1.01,-0.00,-0.02,29.80,2.25,0.40,0.11
319462,1.03,-0.00,-0.02,29.89,2.28,0.64,0.12
319566,1.01,-0.00,-0.01,29.85,2.35,0.68,0.11
319671,1.04,0.01,-0.01,29.85,2.38,0.78,0.01
319775,1.03,0.01,-0.02,29.89,2.30,0.72,0.22
319880,1.00,-0.00,-0.02,29.80,2.28,0.71,0.13
319984,1.03,0.01,-0.01,29.85,2.24,0.90,0.32
320090,1.03,0.00,-0.01,29.85,2.32,0.69,0.04
320194,1.03,0.01,-0.01,29.99,2.40,0.85,0.14
320299,1.04,0.01,-0.01,29.89,2.54,0.59,-0.02
320403,1.04,0.01,-0.02,29.89,2.44,0.75,0.14
320507,1.01,0.00,-0.01,29.94,2.30,0.71,0.16
320612,1.02,0.01,-0.01,29.94,2.27,0.72,0.13
320716,1.02,-0.01,-0.03,29.80,2.51,0.85,0.11
320822,1.04,0.00,-0.01,29.89,2.28,0.78,0.09
320926,1.01,0.00,-0.01,29.89,2.11,0.64,0.02
321031,1.01,0.01,-0.01,29.89,2.49,0.71,0.05
321135,1.02,-0.00,-0.01,29.94,2.34,0.82,-0.02
321240,1.01,-0.00,-0.02,29.89,2.38,0.88,0.02
321344,1.01,-0.00,-0.02,29.80,2.34,0.50,0.16
321448,1.02,0.00,-0.01,29.89,2.26,0.59,0.11
321554,1.03,0.01,-0.00,29.85,2.49,0.58,0.03
321658,1.02,0.01,-0.01,29.85,2.28,0.76,0.11
321763,1.02,0.01,-0.01,29.85,2.31,0.84,0.10
321867,1.00,-0.01,-0.02,29.99,2.20,0.75,-0.16
321972,1.01,0.00,-0.02,29.80,2.15,0.74,0.19
322076,1.05,0.01,-0.01,29.85,2.34,0.79,0.02
322181,1.01,0.00,-0.02,29.85,2.26,0.82,0.13
322286,1.00,-0.00,-0.02,29.89,2.23,0.59,-0.02
322391,1.04,0.01,-0.03,29.89,2.15,0.69,0.08
322495,1.01,0.01,-0.02,29.85,2.37,0.82,-0.01
322599,1.05,0.01,-0.02,29.89,2.20,0.69,0.27
322704,1.03,0.01,-0.01,29.99,2.35,0.84,0.15
322808,1.04,0.01,-0.02,29.85,2.23,0.52,0.09
322913,1.04,0.01,-0.02,29.85,2.31,0.79,0.24
323018,1.03,0.01,-0.02,29.89,2.40,0.58,0.13
323123,1.04,0.01,-0.02,29.80,2.18,0.82,0.15
323227,1.04,0.01,-0.00,29.89,2.26,0.79,0.18
323332,1.02,0.00,-0.02,29.94,2.04,0.68,0.04
323436,1.01,0.01,-0.02,29.85,2.40,0.78,0.09
323540,1.04,0.02,-0.01,29.89,2.25,0.59,0.02
323646,1.04,0.01,-0.02,29.89,2.45,0.85,0.15
323750,1.04,0.01,-0.01,29.94,2.29,0.74,0.08
323855,1.01,0.00,-0.02,29.85,2.37,0.69,0.10
323959,1.02,0.01,-0.01,29.89,2.22,0.81,0.03
324064,1.01,0.00,-0.02,29.80,2.33,0.62,-0.03
324168,1.04,0.00,-0.01,29.89,2.10,0.79,0.24
324273,1.02,0.00,-0.01,29.85,2.21,0.53,0.17
324378,1.04,0.01,-0.02,29.94,2.31,0.71,0.31
324483,1.01,-0.00,-0.00,29.89,2.22,0.68,0.27
324587,1.04,0.01,-0.02,29.99,2.22,0.82,0.14
324691,1.01,-0.00,-0.01,29.85,2.14,0.91,-0.10
324796,1.03,0.01,-0.02,29.89,2.18,0.73,0.12
324900,1.00,-0.00,-0.01,29.89,2.36,0.76,0.10
325005,1.02,-0.00,-0.01,29.94,1.99,0.69,0.27
325110,1.04,0.01,-0.01,29.94,2.18,1.05,0.04
325215,1.04,0.02,-0.01,29.94,2.20,0.73,0.08
325319,1.00,0.01,-0.02,29.89,2.35,0.80,0.15
325424,1.02,0.00,-0.01,29.94,2.27,0.71,0.05
325528,1.03,0.01,-0.01,29.94,2.18,0.71,0.33
325633,1.00,-0.00,-0.02,29.94,2.20,0.66,0.04
325737,1.03,0.01,-0.01,29.89,2.26,0.81,0.11
325842,1.03,0.01,-0.01,29.89,2.37,0.77,-0.06
325947,1.01,0.01,-0.01,29.80,2.29,0.69,0.08
326051,1.01,0.01,-0.01,29.89,2.14,0.68,0.03
326156,1.04,0.00,-0.02,29.94,2.57,0.79,-0.02
326260,1.03,0.01,-0.02,29.94,2.27,0.98,0.11
326365,1.00,-0.00,-0.01,29.89,2.13,0.75,0.11
326469,1.02,0.01,-0.01,29.89,2.34,0.72,0.02
326575,1.03,0.01,-0.02,29.85,2.47,0.76,0.04
326679,1.05,0.00,-0.02,29.85,2.33,0.64,0.05
326784,1.04,0.00,-0.02,29.89,2.15,0.80,-0.03
326888,1.04,0.01,-0.01,29.99,2.36,0.78,0.22
326992,1.01,-0.00,-0.01,29.89,2.20,0.79,0.12
327097,1.02,0.00,-0.02,29.94,2.27,0.78,0.11
327202,1.00,-0.00,-0.02,29.85,2.07,0.56,-0.08
327307,1.04,0.02,-0.02,29.89,2.52,0.70,0.13
327411,1.04,0.01,-0.01,29.99,2.37,0.78,0.12
327516,1.02,0.00,-0.01,29.94,2.40,0.72,0.15
327620,1.03,0.01,-0.01,29.94,2.36,0.78,0.03
327725,1.04,0.01,-0.02,29.89,2.39,0.83,0.05
327829,1.00,0.00,-0.01,29.85,2.34,0.62,0.01
327934,1.02,0.00,-0.02,29.94,2.23,0.72,0.16
328039,1.04,0.02,-0.02,29.85,2.45,0.65,0.17
328143,1.01,0.01,-0.02,29.99,2.33,0.72,0.06
328248,1.01,0.01,-0.01,29.80,2.19,0.76,0.12
328352,1.02,0.01,-0.01,29.89,2.27,0.92,0.05
328457,1.02,0.01,-0.01,29.85,2.21,0.61,0.08
328561,1.00,-0.00,-0.02,29.85,2.40,0.82,0.19
328667,1.04,0.01,-0.02,29.80,2.28,0.58,0.11
328771,1.03,0.01,-0.01,29.89,2.35,0.65,0.08
328876,1.03,0.01,-0.01,29.89,2.39,0.82,0.07
328980,1.03,0.01,-0.02,29.85,2.22,0.72,0.15
329084,1.01,-0.00,-0.02,29.89,2.43,0.81,0.01
329189,1.02,0.01,-0.02,29.89,2.24,0.64,0.11
329293,1.02,0.01,-0.01,29.89,2.24,0.65,0.34
329399,1.01,0.00,-0.01,29.85,2.34,0.73,0.00
329503,1.01,0.00,-0.02,29.89,2.18,0.84,0.17
329608,1.02,0.00,-0.01,29.85,2.37,0.89,0.09
329712,1.01,0.00,-0.01,29.94,2.41,0.63,-0.07
329817,1.04,0.01,-0.02,29.89,2.21,0.63,0.01
329921,1.03,0.01,-0.01,29.89,2.21,0.50,0.11
330025,1.01,-0.00,-0.01,29.94,2.28,0.69,0.08
330131,1.01,-0.00,-0.02,29.94,2.26,0.55,0.15
330235,1.01,0.01,-0.01,29.89,2.40,0.70,0.10
330340,1.00,0.00,-0.01,29.94,2.20,0.85,0.05
330444,1.02,0.01,-0.01,29.85,2.27,0.84,0.00
330549,1.03,0.00,-0.02,29.94,2.08,0.92,0.13
330653,1.01,-0.00,-0.01,29.80,2.28,0.63,-0.01
330758,1.04,0.01,-0.01,29.89,2.23,0.66,0.08
330863,1.01,0.00,-0.02,29.89,2.45,0.74,-0.02
330968,1.01,0.00,-0.01,29.94,2.04,0.80,0.07
331072,1.00,-0.00,-0.01,29.85,2.28,0.78,-0.06
331176,1.03,0.01,-0.01,29.89,2.32,0.78,-0.01
331281,1.01,0.00,-0.01,29.80,2.26,0.79,0.03
331385,1.02,0.01,-0.01,29.80,2.08,0.56,-0.01
331490,1.01,-0.00,-0.02,29.85,2.40,0.76,0.17
331595,1.03,0.01,-0.01,29.80,2.16,0.77,0.21
331700,1.04,0.02,-0.02,29.94,2.38,0.84,0.01
331804,1.00,-0.01,-0.01,29.85,2.27,0.75,0.18
331909,1.00,-0.00,-0.01,29.80,2.31,0.73,0.25
332013,1.04,0.01,-0.02,29.85,2.09,0.81,0.21
332118,1.03,0.01,-0.01,29.94,2.21,0.63,0.21
332222,1.03,0.01,-0.01,29.89,1.99,0.66,0.20
332327,1.01,-0.00,-0.01,29.85,2.22,0.75,0.16
332432,1.02,0.01,-0.02,29.85,2.51,0.85,-0.08
332536,1.01,-0.00,-0.02,29.89,2.18,0.70,0.14
332641,1.00,-0.00,-0.01,29.80,2.21,0.64,-0.08
332745,1.03,0.01,-0.01,29.94,2.31,0.68,0.13
332850,1.03,0.00,-0.02,29.89,2.28,0.71,0.02
332954,1.03,0.01,-0.01,29.89,2.24,0.63,0.11
333060,1.04,0.01,-0.02,29.85,2.30,0.92,0.06
333164,1.01,-0.00,-0.02,29.94,2.37,0.63,0.08
333268,1.01,-0.00,-0.01,29.99,2.27,0.58,0.17
333373,1.05,0.01,-0.03,29.89,2.37,0.71,0.11
333477,1.03,0.02,-0.01,29.85,2.22,0.76,0.08
333582,1.04,0.00,-0.01,29.80,2.21,0.73,0.08
333686,1.02,0.00,-0.02,29.80,2.26,0.82,0.21
333792,1.03,0.01,-0.01,29.85,2.02,0.62,0.20
333896,1.04,0.01,-0.01,29.94,2.30,0.63,0.13
334001,1.00,-0.01,-0.02,29.89,2.26,0.85,0.05
334105,1.03,0.00,-0.01,29.80,2.19,0.56,0.11
334210,1.02,0.00,-0.01,29.85,2.12,0.81,0.21
334314,1.00,0.01,-0.01,29.89,2.29,0.53,0.04
334418,1.05,0.02,-0.01,29.89,2.39,0.73,0.11
334524,1.05,0.01,-0.02,29.85,2.24,0.79,0.15
334628,1.04,0.01,-0.02,29.94,2.35,0.66,0.02
334733,1.01,0.00,-0.02,29.89,2.47,0.76,0.18
334837,1.05,0.01,-0.01,29.89,2.34,0.61,0.10
334942,1.02,0.00,-0.02,29.85,2.23,0.72,0.08
335046,1.02,-0.00,-0.02,29.94,2.09,0.52,0.12
335152,1.02,0.01,-0.02,29.89,2.24,0.77,0.10
335256,1.02,0.00,-0.01,29.80,2.15,0.44,-0.15
335361,1.00,-0.01,-0.01,29.85,2.35,0.70,0.05
335465,1.04,0.00,-0.02,29.85,2.32,0.63,0.03
335569,1.04,0.01,-0.01,29.94,2.21,0.61,0.08
335674,1.01,-0.00,-0.01,29.80,2.11,0.64,-0.09
335778,1.02,0.00,-0.01,29.89,2.40,0.65,0.11
335884,1.01,0.00,-0.01,29.85,2.46,0.69,-0.06
335988,1.01,-0.00,-0.01,29.85,2.31,0.66,0.16
336093,1.02,-0.01,-0.02,29.89,2.27,0.79,0.07
336197,1.04,0.00,-0.01,29.80,2.44,0.71,0.21
336302,1.01,-0.00,-0.01,29.85,2.23,0.82,0.11
336406,1.03,0.01,-0.02,29.94,2.47,0.69,0.04
336510,1.00,-0.00,-0.02,29.80,2.36,0.70,0.02
336616,1.01,-0.00,-0.02,29.80,2.06,0.78,0.24
336720,1.02,0.00,-0.01,29.89,2.24,0.83,0.23
336825,1.03,0.00,-0.01,29.85,2.07,0.69,0.02
336929,1.04,0.01,-0.02,29.94,2.37,0.82,-0.05
337034,1.00,-0.00,-0.01,29.89,2.07,0.79,0.08
337138,1.03,0.01,-0.01,29.89,2.24,0.67,0.11
337243,1.03,0.01,-0.02,29.89,2.25,0.79,0.01
337348,1.03,0.00,-0.01,29.85,2.28,0.63,0.06
337453,1.01,-0.01,-0.01,29.85,2.34,0.78,0.03
337557,1.04,0.01,-0.01,29.89,2.20,0.60,0.04
337661,1.03,-0.00,-0.02,29.89,2.56,0.73,0.00
337766,1.03,0.01,-0.01,29.89,2.37,0.71,0.05
337870,1.03,0.01,-0.02,29.89,2.15,0.74,0.04
337975,1.03,0.01,-0.01,29.99,2.31,0.75,0.24
338079,1.02,0.01,-0.01,29.80,2.18,0.65,0.09
338185,1.01,0.01,-0.01,29.85,2.20,0.73,0.18
338289,1.03,0.01,-0.02,29.94,2.24,0.61,-0.03
338394,1.01,-0.00,-0.01,29.89,2.29,0.82,0.17
338498,1.01,0.00,-0.01,29.99,2.24,0.53,0.12
338603,1.02,0.00,-0.02,29.94,2.45,0.69,0.01
338707,1.05,0.01,-0.02,29.89,2.18,0.73,0.04
338812,0.99,-0.01,-0.02,29.89,2.19,0.58,0.11
338917,1.03,0.00,-0.01,29.85,2.29,0.80,0.06
339021,1.03,0.00,-0.01,29.85,2.31,0.66,0.21
339126,1.04,0.01,-0.02,29.89,2.40,0.63,0.08
339230,1.01,0.00,-0.01,29.89,2.34,0.69,0.07
339335,1.01,-0.00,-0.02,29.85,2.37,0.78,0.14
339439,1.02,0.00,-0.02,29.94,2.24,0.85,0.08
339545,1.04,0.01,-0.02,29.80,2.15,0.70,0.02
339649,1.03,0.01,-0.01,29.89,2.47,0.79,0.15
339753,1.05,0.01,-0.02,29.94,2.21,0.69,-0.05
